# y+ ()         
# Time          	patch           	min             	max             	average         
95              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
95              	bottom	6.86693646e-06	1.99979224e-05	6.90436361e-06
96              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
96              	bottom	6.81825240e-06	1.99814846e-05	6.85581123e-06
97              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
97              	bottom	6.77040684e-06	1.99654343e-05	6.80809695e-06
98              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
98              	bottom	6.72337674e-06	1.99497588e-05	6.76119773e-06
99              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
99              	bottom	6.67713996e-06	1.99344458e-05	6.71509141e-06
100             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
100             	bottom	6.63167518e-06	1.99194837e-05	6.66975668e-06
101             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
101             	bottom	6.58696190e-06	1.99048611e-05	6.62517302e-06
102             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
102             	bottom	6.54298038e-06	1.98905674e-05	6.58132068e-06
103             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
103             	bottom	6.49971158e-06	1.98765923e-05	6.53818063e-06
104             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
104             	bottom	6.45713720e-06	1.98629259e-05	6.49573454e-06
105             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
105             	bottom	6.41523955e-06	1.98495587e-05	6.45396472e-06
106             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
106             	bottom	6.37400161e-06	1.98364816e-05	6.41285413e-06
107             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
107             	bottom	6.33340694e-06	1.98236859e-05	6.37238631e-06
108             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
108             	bottom	6.29343969e-06	1.98111632e-05	6.33254541e-06
109             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
109             	bottom	6.25408453e-06	1.97989055e-05	6.29331607e-06
110             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
110             	bottom	6.21532668e-06	1.97869049e-05	6.25468352e-06
111             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
111             	bottom	6.17715186e-06	1.97751540e-05	6.21663343e-06
112             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
112             	bottom	6.13954626e-06	1.97636457e-05	6.17915198e-06
113             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
113             	bottom	6.10249654e-06	1.97523730e-05	6.14222582e-06
114             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
114             	bottom	6.06598978e-06	1.97413293e-05	6.10584201e-06
115             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
115             	bottom	6.03001351e-06	1.97305083e-05	6.06998804e-06
116             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
116             	bottom	5.99455565e-06	1.97199036e-05	6.03465182e-06
117             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
117             	bottom	5.95960451e-06	1.97095095e-05	5.99982163e-06
118             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
118             	bottom	5.92514876e-06	1.96993200e-05	5.96548613e-06
119             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
119             	bottom	5.89117745e-06	1.96893299e-05	5.93163432e-06
120             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
120             	bottom	5.85767996e-06	1.96795336e-05	5.89825557e-06
121             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
121             	bottom	5.82464598e-06	1.96699261e-05	5.86533954e-06
122             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
122             	bottom	5.79206556e-06	1.96605023e-05	5.83287625e-06
123             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
123             	bottom	5.75992901e-06	1.96512576e-05	5.80085597e-06
124             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
124             	bottom	5.72822696e-06	1.96421872e-05	5.76926932e-06
125             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
125             	bottom	5.69695031e-06	1.96332867e-05	5.73810714e-06
126             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
126             	bottom	5.66609023e-06	1.96245518e-05	5.70736059e-06
127             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
127             	bottom	5.63563815e-06	1.96159782e-05	5.67702105e-06
128             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
128             	bottom	5.60558576e-06	1.96075620e-05	5.64708018e-06
129             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
129             	bottom	5.57592497e-06	1.95992992e-05	5.61752986e-06
130             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
130             	bottom	5.54664795e-06	1.95911860e-05	5.58836221e-06
131             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
131             	bottom	5.51774708e-06	1.95832188e-05	5.55956958e-06
132             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
132             	bottom	5.48921496e-06	1.95753941e-05	5.53114452e-06
133             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
133             	bottom	5.46104438e-06	1.95677084e-05	5.50307980e-06
134             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
134             	bottom	5.43322836e-06	1.95601583e-05	5.47536838e-06
135             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
135             	bottom	5.40576009e-06	1.95527407e-05	5.44800342e-06
136             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
136             	bottom	5.37863296e-06	1.95454525e-05	5.42097827e-06
137             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
137             	bottom	5.35184054e-06	1.95382906e-05	5.39428644e-06
138             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
138             	bottom	5.32537655e-06	1.95312520e-05	5.36792164e-06
139             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
139             	bottom	5.29923491e-06	1.95243340e-05	5.34187772e-06
140             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
140             	bottom	5.27340968e-06	1.95175338e-05	5.31614871e-06
141             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
141             	bottom	5.24789509e-06	1.95108487e-05	5.29072880e-06
142             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
142             	bottom	5.22268551e-06	1.95042762e-05	5.26561231e-06
143             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
143             	bottom	5.19777546e-06	1.94978136e-05	5.24079372e-06
144             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
144             	bottom	5.17315960e-06	1.94914586e-05	5.21626766e-06
145             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
145             	bottom	5.14883273e-06	1.94852089e-05	5.19202889e-06
146             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
146             	bottom	5.12478976e-06	1.94790620e-05	5.16807229e-06
147             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
147             	bottom	5.10102574e-06	1.94730158e-05	5.14439289e-06
148             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
148             	bottom	5.07753583e-06	1.94670680e-05	5.12098583e-06
149             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
149             	bottom	5.05431529e-06	1.94612167e-05	5.09784638e-06
150             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
150             	bottom	5.03135950e-06	1.94554598e-05	5.07496992e-06
151             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
151             	bottom	5.00866395e-06	1.94497952e-05	5.05235195e-06
152             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
152             	bottom	4.98622422e-06	1.94442210e-05	5.02998807e-06
153             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
153             	bottom	4.96403599e-06	1.94387354e-05	5.00787399e-06
154             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
154             	bottom	4.94209503e-06	1.94333366e-05	4.98600552e-06
155             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
155             	bottom	4.92039721e-06	1.94280228e-05	4.96437857e-06
156             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
156             	bottom	4.89893850e-06	1.94227923e-05	4.94298915e-06
157             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
157             	bottom	4.87771495e-06	1.94176433e-05	4.92183337e-06
158             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
158             	bottom	4.85672271e-06	1.94125743e-05	4.90090740e-06
159             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
159             	bottom	4.83595802e-06	1.94075838e-05	4.88020755e-06
160             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
160             	bottom	4.81541719e-06	1.94026701e-05	4.85973016e-06
161             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
161             	bottom	4.79509664e-06	1.93978317e-05	4.83947169e-06
162             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
162             	bottom	4.77499287e-06	1.93930672e-05	4.81942867e-06
163             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
163             	bottom	4.75510244e-06	1.93883752e-05	4.79959772e-06
164             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
164             	bottom	4.73542202e-06	1.93837543e-05	4.77997552e-06
165             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
165             	bottom	4.71594834e-06	1.93792031e-05	4.76055884e-06
166             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
166             	bottom	4.69667820e-06	1.93747204e-05	4.74134451e-06
167             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
167             	bottom	4.67760850e-06	1.93703047e-05	4.72232945e-06
168             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
168             	bottom	4.65873619e-06	1.93659550e-05	4.70351061e-06
169             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
169             	bottom	4.64005828e-06	1.93616699e-05	4.68488505e-06
170             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
170             	bottom	4.62157187e-06	1.93574483e-05	4.66644988e-06
171             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
171             	bottom	4.60327412e-06	1.93532889e-05	4.64820225e-06
172             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
172             	bottom	4.58516224e-06	1.93491908e-05	4.63013941e-06
173             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
173             	bottom	4.56723350e-06	1.93451527e-05	4.61225863e-06
174             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
174             	bottom	4.54948526e-06	1.93411735e-05	4.59455727e-06
175             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
175             	bottom	4.53191490e-06	1.93372523e-05	4.57703273e-06
176             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
176             	bottom	4.51451988e-06	1.93333880e-05	4.55968246e-06
177             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
177             	bottom	4.49729770e-06	1.93295796e-05	4.54250398e-06
178             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
178             	bottom	4.48024593e-06	1.93258261e-05	4.52549484e-06
179             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
179             	bottom	4.46336219e-06	1.93221265e-05	4.50865265e-06
180             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
180             	bottom	4.44664415e-06	1.93184800e-05	4.49197509e-06
181             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
181             	bottom	4.43008951e-06	1.93148855e-05	4.47545985e-06
182             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
182             	bottom	4.41369605e-06	1.93113423e-05	4.45910471e-06
183             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
183             	bottom	4.39746159e-06	1.93078494e-05	4.44290746e-06
184             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
184             	bottom	4.38138399e-06	1.93044059e-05	4.42686595e-06
185             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
185             	bottom	4.36546115e-06	1.93010111e-05	4.41097807e-06
186             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
186             	bottom	4.34969103e-06	1.92976641e-05	4.39524177e-06
187             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
187             	bottom	4.33407162e-06	1.92943642e-05	4.37965502e-06
188             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
188             	bottom	4.31860097e-06	1.92911104e-05	4.36421585e-06
189             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
189             	bottom	4.30327716e-06	1.92879022e-05	4.34892231e-06
190             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
190             	bottom	4.28809829e-06	1.92847388e-05	4.33377249e-06
191             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
191             	bottom	4.27306254e-06	1.92816193e-05	4.31876455e-06
192             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
192             	bottom	4.25816810e-06	1.92785431e-05	4.30389663e-06
193             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
193             	bottom	4.24341319e-06	1.92755096e-05	4.28916696e-06
194             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
194             	bottom	4.22879610e-06	1.92725180e-05	4.27457378e-06
