# y+ ()             
# Time              	patch               	min                 	max                 	average             
242                 	top	1.178998011678e+00	2.455782834916e+00	1.220471895763e+00
243                 	top	1.178998016072e+00	2.455782841750e+00	1.220471887841e+00
244                 	top	1.178998011774e+00	2.455782834637e+00	1.220471895442e+00
245                 	top	1.178998016213e+00	2.455782842508e+00	1.220471887523e+00
246                 	top	1.178998012409e+00	2.455782835383e+00	1.220471895169e+00
247                 	top	1.178998016823e+00	2.455782842144e+00	1.220471887264e+00
248                 	top	1.178998012628e+00	2.455782835028e+00	1.220471894886e+00
249                 	top	1.178998016860e+00	2.455782842287e+00	1.220471886945e+00
250                 	top	1.178998012524e+00	2.455782835126e+00	1.220471894532e+00
251                 	top	1.178998016617e+00	2.455782842213e+00	1.220471886557e+00
252                 	top	1.178998012174e+00	2.455782835029e+00	1.220471894110e+00
253                 	top	1.178998016073e+00	2.455782842186e+00	1.220471886103e+00
254                 	top	1.178998011551e+00	2.455782834932e+00	1.220471893633e+00
255                 	top	1.178998009029e+00	2.455782842252e+00	1.220471888449e+00
256                 	top	1.178998006234e+00	2.455782834611e+00	1.220471902114e+00
257                 	top	1.178998011712e+00	2.455782842586e+00	1.220471891582e+00
258                 	top	1.178998008904e+00	2.455782835154e+00	1.220471899583e+00
259                 	top	1.178998013558e+00	2.455782842212e+00	1.220471892212e+00
260                 	top	1.178998010356e+00	2.455782835067e+00	1.220471897693e+00
261                 	top	1.178998015569e+00	2.455782842712e+00	1.220471883137e+00
262                 	top	1.178998011795e+00	2.455782834832e+00	1.220471892176e+00
263                 	top	1.178998015926e+00	2.455782842691e+00	1.220471889775e+00
264                 	top	1.178998011340e+00	2.455782834721e+00	1.220471898205e+00
265                 	top	1.178998016139e+00	2.455782842610e+00	1.220471890833e+00
266                 	top	1.178998011941e+00	2.455782835871e+00	1.220471898945e+00
267                 	top	1.178998016001e+00	2.455782842422e+00	1.220471891499e+00
268                 	top	1.178998011547e+00	2.455782835040e+00	1.220471899584e+00
269                 	top	1.178998014977e+00	2.455782842193e+00	1.220471892104e+00
270                 	top	1.178998010675e+00	2.455782834863e+00	1.220471898002e+00
271                 	top	1.178998015563e+00	2.455782842569e+00	1.220471884844e+00
272                 	top	1.178998011853e+00	2.455782835759e+00	1.220471893829e+00
273                 	top	1.178998016610e+00	2.455782842738e+00	1.220471890780e+00
274                 	top	1.178998012057e+00	2.455782835284e+00	1.220471898991e+00
275                 	top	1.178998016833e+00	2.455782841706e+00	1.220471891509e+00
276                 	top	1.178998012506e+00	2.455782834534e+00	1.220471899690e+00
277                 	top	1.178998016007e+00	2.455782841469e+00	1.220471892091e+00
278                 	top	1.178998011406e+00	2.455782834517e+00	1.220471900004e+00
279                 	top	1.178998016416e+00	2.455782842593e+00	1.220471892399e+00
280                 	top	1.178998012640e+00	2.455782835705e+00	1.220471900358e+00
281                 	top	1.178998020598e+00	2.455782842721e+00	1.220471892842e+00
282                 	top	1.178998019393e+00	2.455782835601e+00	1.220471900853e+00
283                 	top	1.178998006553e+00	2.455782842462e+00	1.220471892929e+00
284                 	top	1.178998004794e+00	2.455782835884e+00	1.220471900965e+00
285                 	top	1.178998012271e+00	2.455782842694e+00	1.220471893508e+00
286                 	top	1.178998010170e+00	2.455782835153e+00	1.220471901586e+00
287                 	top	1.178998016694e+00	2.455782842513e+00	1.220471894115e+00
288                 	top	1.178998013493e+00	2.455782835180e+00	1.220471902169e+00
289                 	top	1.178998018903e+00	2.455782842548e+00	1.220471894673e+00
290                 	top	1.178998014894e+00	2.455782835177e+00	1.220471902699e+00
291                 	top	1.178998019329e+00	2.455782842666e+00	1.220471891510e+00
292                 	top	1.178998014322e+00	2.455782834286e+00	1.220471891983e+00
293                 	top	1.178998018090e+00	2.455782842619e+00	1.220471888036e+00
294                 	top	1.178998013523e+00	2.455782835409e+00	1.220471895528e+00
295                 	top	1.178998017238e+00	2.455782842270e+00	1.220471887191e+00
