#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
                  7                 0.1                0.05                   0                   0                   0    -0.0474793384952   9.18821376228e-09                   0       4.58112863834      0.507719659642
               7.08                 0.1                0.05                   0                   0                   0    -0.0474793407575   9.07666324036e-09                   0       4.58112874749      0.467081938207
               7.16                 0.1                0.05                   0                   0                   0    -0.0474793428461   8.79373767765e-09                   0       4.58112884827      0.426449892825
               7.24                 0.1                0.05                   0                   0                   0    -0.0474793449455   8.55997015424e-09                   0       4.58112894954       0.38581612932
               7.32                 0.1                0.05                   0                   0                   0    -0.0474793469697   8.34920168017e-09                   0       4.58112904719      0.345181822876
                7.4                 0.1                0.05                   0                   0                   0    -0.0474793489937   8.18136610961e-09                   0       4.58112914482      0.304546034048
               7.48                 0.1                0.05                   0                   0                   0    -0.0474793510497   8.11152523128e-09                   0       4.58112924397       0.26390725011
               7.56                 0.1                0.05                   0                   0                   0    -0.0474793533007   8.29086441745e-09                   0       4.58112935249      0.223260394267
               7.64                 0.1                0.05                   0                   0                   0    -0.0474793560038    9.0770811481e-09                   0       4.58112948271      0.182594287754
               7.72                 0.1                0.05                   0                   0                   0    -0.0474793594874   1.11941122754e-08                   0        4.5811296504      0.141885667219
                7.8                 0.1                0.05                   0                   0                   0    -0.0474793639732    1.5877787047e-08                   0       4.58112986619      0.101097031524
               7.88                 0.1                0.05                   0                   0                   0    -0.0474793642141   2.45715547861e-08                   0       4.58112987916     0.0601819945694
               7.96                 0.1                0.05                   0                   0                   0    -0.0474793609628   1.50476787124e-08                   0       4.58112972314     0.0198433217452
