#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
      1.1072057     0.085196723   0.00096174654  -1.4250551e-20     -0.16689294    -0.085192066    2.848839e-21   5.1064027e-21   1.8356008e-20  -5.1252341e-38       5.4755909    0.0063022885  -4.4578155e-23      0.07738286     0.014567084    0.0001186818       5.4108008
      1.1188127      0.08517144   0.00058331933  -1.3715424e-20     -0.16732609     -0.08516626   3.0686165e-20   -8.741837e-20  -2.3899054e-20  -5.5049203e-38       5.4765798    0.0063110573  -2.2200614e-22     0.077276808     0.014507019   0.00011875717       5.3737848
      1.1305407      0.08510941   0.00025804209   2.1009698e-21       -0.167704    -0.085104568   1.5483316e-20  -2.7642287e-19  -1.2132809e-19   1.2386526e-39       5.4775784    0.0063158169  -3.6316551e-22     0.077170549     0.014447294   0.00011883731       5.3369541
      1.1423911     0.085017609  -2.0624536e-05   1.8479128e-20     -0.16803583    -0.085012182  -2.3787399e-20  -1.8569776e-19   -9.204548e-20  -5.9657996e-39       5.4785866    0.0063170699  -1.6593969e-22     0.077064084     0.014387911   0.00011892207       5.3003088
      1.1543651     0.084900264  -0.00025826346   1.4682183e-20     -0.16832749    -0.084894221  -1.6776339e-20  -3.3609532e-21  -1.2513678e-20  -1.2948017e-38       5.4796039    0.0063152642   7.7445986e-23     0.076957417     0.014328867   0.00011901132        5.263849
      1.1664639      0.08476042  -0.00045994903   6.9790805e-21     -0.16858454    -0.084754248   1.2423885e-20  -1.0689824e-20  -1.8159372e-20  -1.2338402e-39       5.4806304    0.0063108008   1.8511752e-22     0.076850547     0.014270163   0.00011910496       5.2275746
      1.1786889     0.084601297  -0.00063052921  -3.1943666e-21        -0.16881    -0.084594971   1.7959233e-20  -1.3119792e-19  -7.5476498e-20   3.3448481e-38       5.4816657    0.0063040327   2.4726014e-22     0.076743477     0.014211798   0.00011920293       5.1914858
      1.1910414     0.084425311  -0.00077424842  -1.3455083e-20     -0.16900937    -0.084418958  -8.5015932e-22  -2.0205249e-19  -1.0053225e-19    7.308692e-39       5.4827097    0.0062952673   1.0244448e-22     0.076636208     0.014153771   0.00011930515       5.1555824
      1.2035227     0.084235067  -0.00089467358  -6.7048967e-21     -0.16918603    -0.084228609  -1.8901652e-20   -1.325477e-19  -5.9430726e-20  -4.3009867e-38       5.4837623    0.0062847748  -8.9496172e-23     0.076528742     0.014096082   0.00011941155       5.1198645
      1.2161342     0.084032545  -0.00099504488   3.1966173e-21     -0.16934324    -0.084026104  -1.0381939e-20  -1.5447168e-20   -3.839848e-21  -6.9188951e-39       5.4848234    0.0062727924  -6.1740606e-23      0.07642108     0.014038731   0.00011952209       5.0843321
      1.2288773      0.08381955   -0.0010783304  -1.0014306e-22     -0.16948394    -0.083813222   1.3076742e-20  -4.5097964e-20  -1.7125657e-20   8.4192113e-38       5.4858929    0.0062595257  -5.9091579e-24     0.076313224     0.013981716   0.00011963672        5.048985
      1.2417532     0.083597529   -0.0011471763  -5.4301627e-22     -0.16961081    -0.083591313   5.4253028e-21  -1.8253809e-19  -7.5432619e-20   6.4326032e-38       5.4869707    0.0062451506  -6.6107971e-23     0.076205176     0.013925036    0.0001197554       5.0138231
      1.2547634     0.083367559     -0.00120381   5.1457429e-21     -0.16972609    -0.083361425  -2.0841202e-20  -1.1462397e-19  -4.1799305e-20   -3.046678e-38       5.4880569     0.006229817  -1.9633911e-23     0.076096938     0.013868692   0.00011987811       4.9788465
      1.2679093     0.083130549   -0.0012500213  -4.2381004e-21     -0.16983155    -0.083124508   -1.473641e-20   5.3747513e-20   3.5733814e-20  -5.8926535e-38       5.4891513     0.006213654   6.8923204e-23      0.07598851     0.013812682   0.00012000484       4.9440549
      1.2811922     0.082887412   -0.0012873506  -1.4576024e-20     -0.16992867    -0.082881543    2.089376e-21   7.4740659e-20   4.9697319e-20  -4.2337034e-38       5.4902539    0.0061967733  -1.3672953e-22     0.075879894     0.013757005   0.00012013558       4.9094483
      1.2946137     0.082639011   -0.0013172732   4.7168404e-21     -0.17001889    -0.082633388  -5.8231659e-21   7.8398225e-20   4.8458265e-20   -8.949115e-39       5.4913647     0.006179271  -3.2059665e-22     0.075771093     0.013701661   0.00012027031       4.8750264
      1.3081752     0.082385948   -0.0013411544   2.2458862e-20     -0.17010362    -0.082380555  -6.9626468e-21   1.7953225e-19   7.8545667e-20   1.8148397e-38       5.4924837    0.0061612263   6.6118816e-25     0.075662108     0.013646649   0.00012040902       4.8407892
      1.3218781     0.082128495   -0.0013600089   3.2678209e-21     -0.17018395     -0.08212324   1.9631295e-20   1.6611493e-19   6.4257015e-20   3.2253852e-40       5.4936109    0.0061427038   2.9297847e-22     0.075552939     0.013591967   0.00012055173       4.8067364
       1.335724     0.081866856   -0.0013744065  -2.0981519e-20     -0.17026044    -0.081861689   3.2305372e-20  -3.6746712e-20  -2.4680995e-20   2.0292287e-38       5.4947462    0.0061237596    8.049911e-23      0.07544359     0.013537616   0.00012069845       4.7728678
      1.3497142     0.081601497   -0.0013847439   -1.942569e-20     -0.17033336    -0.081596511   7.5123658e-21  -2.0300413e-19  -9.4392024e-20   7.8795841e-38       5.4958897    0.0061044469  -2.9568187e-22     0.075334061     0.013483593   0.00012084918       4.7391832
      1.3638503     0.081333111   -0.0013916375   5.2686302e-21     -0.17040326     -0.08132845  -3.9131512e-20  -1.5153348e-19  -6.7712169e-20   1.0793258e-37       5.4970414    0.0060848141   -4.623863e-22     0.075224355     0.013429898   0.00012100394       4.7056824
      1.3781338     0.081062185   -0.0013959329   2.7628379e-20     -0.17047105    -0.081057863  -5.4056517e-20   2.1141102e-19   8.8597363e-20   5.1885763e-38       5.4982012    0.0060649001  -1.3710042e-22     0.075114472      0.01337653   0.00012116273       4.6723652
      1.3925664     0.080788667   -0.0013982651   1.3971152e-20     -0.17053751     -0.08078453  -2.6039917e-21   4.1149664e-19   1.7114205e-19  -9.0080434e-38       5.4993691    0.0060447322   3.3500011e-22     0.075004414     0.013323488   0.00012132556       4.6392313
      1.4071494     0.080512234   -0.0013986331   -1.211898e-20     -0.17060272    -0.080508097   3.3459895e-20   1.4117032e-19   5.6614421e-20  -1.3260288e-37       5.5005453    0.0060243331   2.6021889e-22     0.074894184      0.01327077   0.00012149247       4.6062804
      1.4218845     0.080232952   -0.0013965641  -7.5567291e-21     -0.17066607    -0.080228838   9.5850764e-21  -3.9255424e-20   -2.151489e-20  -1.4714472e-38       5.5017296     0.006003732   -2.462462e-23     0.074783782     0.013218376   0.00012166349       4.5735122
      1.4367733     0.079951616   -0.0013918098   9.1793686e-21      -0.1707271    -0.079947742  -1.0150753e-21   2.1018258e-20   -3.349888e-21   4.4580154e-38       5.5029221    0.0059829675   4.1971884e-23      0.07467321     0.013166305   0.00012183864       4.5409264
      1.4518173      0.07966928   -0.0013847736   9.6804699e-21     -0.17078621    -0.079665784   3.2398788e-21  -3.6332778e-20  -3.6411212e-20   4.1627392e-39       5.5041227    0.0059620781   2.5339419e-22     0.074562471     0.013114555   0.00012201791       4.5085228
      1.4670183     0.079386498   -0.0013762198  -6.4436907e-21     -0.17084431    -0.079383323   3.9843873e-21    -4.97488e-20   -3.440398e-20   8.9896613e-38       5.5053316    0.0059410925   3.3198527e-22     0.074451564     0.013063125   0.00012220132        4.476301
      1.4823778     0.079103124   -0.0013666596   -2.438412e-20     -0.17090207    -0.079100088   2.3394073e-20  -1.7560468e-19  -6.0421195e-20   5.0237966e-38       5.5065488    0.0059200281   4.8812406e-23     0.074340493     0.013012014   0.00012238887       4.4442606
      1.4978975     0.078818767   -0.0013559353  -1.5253351e-20     -0.17095939    -0.078815685   8.6131549e-21  -3.8988773e-19  -1.4377435e-19  -9.9209815e-38       5.5077742    0.0058988994  -4.2515391e-22     0.074229259     0.012961221   0.00012258061       4.4124014
       1.513579     0.078533516   -0.0013434362   1.3890551e-20     -0.17101553    -0.078530421  -3.4364436e-20  -1.8613654e-19  -7.3374459e-20  -2.6344406e-38        5.509008      0.00587773  -4.1859061e-22     0.074117863     0.012910745   0.00012277658       4.3807228
       1.529424     0.078248253    -0.001328878   1.7116346e-20     -0.17106996    -0.078245393  -3.8436146e-20   1.5231262e-19   5.6356285e-20    4.508923e-39       5.5102501    0.0058565549   2.1634269e-23     0.074006307     0.012860583   0.00012297678       4.3492247
      1.5454344     0.077964092   -0.0013127676  -3.0714148e-21     -0.17112319    -0.077961628  -2.8323389e-20   2.9777049e-19   1.2561631e-19  -5.9868453e-40       5.5115006    0.0058354083   1.2109546e-22     0.073894593     0.012810736   0.00012318121       4.3179065
      1.5616116     0.077681507   -0.0012960539  -3.5897098e-21     -0.17117632    -0.077679386  -2.8367124e-20   4.5848134e-19   2.1268544e-19   1.1986699e-37       5.5127595    0.0058143107  -8.4335351e-23     0.073782722     0.012761201   0.00012338988       4.2867679
      1.5779576     0.077400083   -0.0012793524   8.2124798e-21     -0.17123022    -0.077398065  -1.3368978e-20   6.3840967e-19   2.8771944e-19   1.0800399e-37        5.514027     0.005793267   9.4664837e-24     0.073670696     0.012711977    0.0001236028       4.2558085
      1.5944741     0.077119087   -0.0012623774   6.5075524e-21     -0.17128466    -0.077116922   1.1598664e-20   6.3354582e-19   2.7507695e-19  -5.4407763e-38       5.5153031    0.0057722786   1.8922137e-22     0.073558517     0.012663063   0.00012382001       4.2250278
      1.6111628      0.07683844   -0.0012442734   9.7885766e-22     -0.17133858    -0.076836193   2.8993471e-20   4.7524933e-19   2.0200911e-19  -1.6412201e-37       5.5165877    0.0057513605   2.2349974e-22     0.073446186     0.012614458   0.00012404156       4.1944255
      1.6280256     0.076559106   -0.0012246162  -6.1776348e-21     -0.17139129     -0.07655706   4.2247176e-20   1.8500869e-19   7.6073345e-20   -5.803469e-38       5.5178811     0.005730543   2.2186345e-22     0.073333704      0.01256616   0.00012426747        4.164001
      1.6450642     0.076282363   -0.0012039906  -9.6819474e-21     -0.17144334    -0.076280738    3.236694e-20  -1.9014626e-19  -7.4445434e-20   4.3698126e-38       5.5191832    0.0057098564   1.0681541e-23     0.073221074     0.012518168   0.00012449773        4.133754
      1.6622805     0.076008718   -0.0011837369    1.769459e-21     -0.17149621    -0.076007557  -6.9142021e-21  -2.7786649e-19  -1.0704397e-19  -5.4962756e-38       5.5204941    0.0056893126   -1.103648e-22     0.073108298      0.01247048   0.00012473233        4.103684
      1.6796764     0.075737344   -0.0011648587   6.9976372e-21     -0.17155132    -0.075736268  -1.4199663e-20  -1.0149236e-20   -4.940535e-21  -2.3687516e-38        5.521814    0.0056688966   7.6752957e-23     0.072995376     0.012423094   0.00012497127       4.0737905
      1.6972537     0.075466695   -0.0011468434  -9.5971427e-22     -0.17160836    -0.075465234    1.491512e-20   3.2023514e-21   -4.008126e-21   6.3566864e-38       5.5231428    0.0056485852   1.3378834e-22      0.07288231     0.012376011   0.00012521463       4.0440729
      1.7150143     0.075196243   -0.0011281599   -7.970236e-21      -0.1716654    -0.075194545   2.5162044e-20  -2.1684038e-19  -9.3712811e-20   4.3355078e-38       5.5244808    0.0056283809   4.0449854e-23     0.072769103     0.012329227   0.00012546248        4.014531
      1.7329601     0.074927204   -0.0011079504  -7.2631807e-21     -0.17172116    -0.074925711   1.8125005e-21   -3.673105e-19  -1.5216572e-19  -2.0013393e-38       5.5258278    0.0056083146  -1.5365798e-22     0.072655755     0.012282741   0.00012571483       3.9851641
      1.7510931     0.074661287   -0.0010867448   3.0419706e-21     -0.17177621    -0.074660221  -3.0481913e-20  -2.0868429e-19  -7.9686066e-20  -5.9694777e-38        5.527184      0.00558842  -2.2030816e-22     0.072542269     0.012236553   0.00012597168       3.9559717
      1.7694152     0.074399256   -0.0010660882   3.7872938e-21     -0.17183223    -0.074398712  -9.6174969e-21   1.2802808e-19   6.0614316e-20    7.502123e-39       5.5285495      0.00556871  -3.8347515e-23     0.072428646      0.01219066   0.00012623299       3.9269533
      1.7879284     0.074140281    -0.001047428  -5.5682706e-21     -0.17189109    -0.074139927   2.7498127e-20  -2.1180412e-20    -9.08402e-21   6.8542897e-38       5.5299245    0.0055491626  -8.4045497e-23     0.072314888      0.01214506   0.00012649877       3.8981085
      1.8066346       0.0738824   -0.0010305452  -2.3663662e-21     -0.17195295    -0.073881618   1.1640001e-20  -2.5539698e-19  -1.2106535e-19   9.9233985e-38        5.531309    0.0055297367   -2.470559e-22     0.072200996     0.012099753   0.00012676909       3.8694366
       1.825536     0.073624458   -0.0010137393   1.0108597e-20      -0.1720157    -0.073623333  -2.7463946e-20  -2.1118349e-19  -1.1331751e-19   1.6366724e-38        5.532703    0.0055104172   -1.687027e-22     0.072086972     0.012054737   0.00012704403       3.8409372
      1.8446344     0.073367317  -0.00099578168   1.0233733e-20     -0.17207758    -0.073366348  -3.7066401e-20   7.8731578e-20   9.0139397e-21  -1.1569507e-37       5.5341066    0.0054912262   1.4029732e-22     0.071972818      0.01201001   0.00012732365       3.8126097
      1.8639321     0.073112615   -0.0009766291   -5.050147e-21      -0.1721387     -0.07311184   1.4860255e-21   2.1948533e-19   8.1243989e-20  -6.0524418e-38         5.53552    0.0054721951   2.1938761e-22     0.071858536      0.01196557   0.00012760793       3.7844536
       1.883431     0.072861503  -0.00095707423  -5.1579397e-21     -0.17219988    -0.072861039   1.5056457e-20  -9.2680406e-20  -3.7732069e-20  -2.7887407e-38       5.5369431    0.0054533488  -6.1568363e-23     0.071744126     0.011921417   0.00012789685       3.7564682
      1.9031332     0.072614359  -0.00093896866   7.8458753e-21     -0.17226283     -0.07261458  -2.8633987e-21  -1.1374595e-19  -5.3022389e-20   2.3748728e-38       5.5383762     0.005434689   2.5265807e-23     0.071629592     0.011877547   0.00012819038       3.7286531
      1.9230409     0.072369812  -0.00092393887  -2.4761161e-22     -0.17232993    -0.072370109   2.8245654e-20  -1.2984616e-19  -5.9442639e-20    1.154933e-37       5.5398193    0.0054161675   2.5298998e-22     0.071514933     0.011833961   0.00012848854       3.7010076
      1.9431562     0.072125082  -0.00091102337  -9.5770564e-21     -0.17240071    -0.072124592   3.2226293e-20  -6.7537923e-19  -2.7717523e-19   8.5813099e-38       5.5412726    0.0053977201   5.9949872e-24     0.071400153     0.011790655   0.00012879142       3.6735312
      1.9634814     0.071879068  -0.00089762894  -1.5738088e-21     -0.17247168     -0.07187816  -1.4010383e-20  -6.8385224e-19  -2.8680235e-19  -2.3233738e-39       5.5427361     0.005379335  -1.3446979e-22     0.071285253     0.011747629   0.00012909915       3.6462233
      1.9840185     0.071633526  -0.00088228171   3.8773695e-21     -0.17254089    -0.071632782  -3.0714401e-20  -3.8639773e-19  -1.7305584e-19  -1.1942264e-37       5.5442097    0.0053610514  -5.4672103e-23     0.071170235     0.011704881   0.00012941177       3.6190834
      2.0047697     0.071390966  -0.00086542602   4.1392635e-21     -0.17260886    -0.071390648  -4.2363881e-20  -1.1889328e-19  -5.7485866e-20  -4.7817623e-38       5.5456937    0.0053429184   2.5782695e-23     0.071055099     0.011662409   0.00012972923       3.5921107
      2.0257374     0.071152774  -0.00084946277  -2.9075993e-22     -0.17267787    -0.071153382  -1.8042253e-20   3.3393374e-19   1.4308776e-19   8.0088731e-38        5.547188    0.0053249585   1.1754495e-22     0.070939849     0.011620211   0.00013005146       3.5653048
      2.0469238     0.070917678  -0.00083710147  -3.1965943e-21     -0.17275153    -0.070918594   2.1404194e-20   1.7741705e-19   8.3663686e-20  -2.6764412e-38        5.548693    0.0053071207   1.1057186e-23     0.070824485     0.011578286   0.00013037843        3.538665
      2.0683311     0.070681896  -0.00082769005  -1.7582939e-22     -0.17283018    -0.070681734   1.8077278e-20  -4.3313108e-20  -1.2309302e-20   -6.537227e-38       5.5502087    0.0052893119  -1.5259123e-23     0.070709009     0.011536632   0.00013071028       3.5121908
      2.0899616     0.070443355  -0.00081781922  -3.2179699e-21     -0.17290922     -0.07044256   1.2411762e-20  -1.2324551e-19  -4.7157901e-20   1.7426241e-38        5.551735    0.0052715069   4.1915931e-24     0.070593423     0.011495248   0.00013104716       3.4858814
      2.1118178     0.070203952  -0.00080547208  -5.1738035e-21     -0.17298576    -0.070203492  -3.0744154e-21  -2.2361916e-19  -8.9541453e-20   3.1106547e-39        5.553272    0.0052537569  -1.5972937e-22     0.070477729     0.011454131   0.00013138913       3.4597363
      2.1339019     0.069966467   -0.0007903216   2.2648383e-21     -0.17306018    -0.069965931  -2.3731296e-20  -4.9306998e-20  -1.9014571e-20   4.1781718e-39       5.5548197    0.0052361248  -2.2216131e-22     0.070361929      0.01141328   0.00013173617       3.4337548
      2.1562163     0.069733106  -0.00077314395   7.7415156e-21     -0.17313284    -0.069732984  -1.8943932e-20   2.1476688e-19   8.1989579e-20   3.3230889e-38       5.5563783    0.0052186797  -5.5025728e-23     0.070246023     0.011372693   0.00013208822       3.4079364
      2.1787634     0.069505528  -0.00075792079   4.0605082e-21     -0.17320705    -0.069507122   1.0728907e-20   3.0924692e-19   1.1166727e-19   2.3828828e-39        5.557948    0.0052014527   1.2633338e-22     0.070130014     0.011332369   0.00013244516       3.3822804
      2.2015456     0.069281108  -0.00074839107  -1.1455573e-21     -0.17328891    -0.069282591   3.2467945e-20  -2.6368502e-20  -2.3089142e-20   1.3643689e-38       5.5595289    0.0051843336   1.2628406e-22     0.070013904     0.011292306   0.00013280695       3.3567861
      2.2245655     0.069053683  -0.00074180512  -2.1904685e-21     -0.17337652    -0.069053091   2.5215955e-20  -4.0042622e-19  -1.7011468e-19   5.2734167e-38       5.5611212    0.0051671819   7.2658855e-23     0.069897694     0.011252501   0.00013317384        3.331453
      2.2478254     0.068821812  -0.00073270922  -3.0824194e-21     -0.17346182     -0.06882076   3.5919712e-21  -6.1851332e-19  -2.4945025e-19  -3.4992621e-39       5.5627247    0.0051500104   2.5084324e-23     0.069781386     0.011212954   0.00013354606       3.3062803
      2.2713279     0.068589907  -0.00071921042  -4.2768965e-21      -0.1735424    -0.068589452  -1.3054542e-20  -5.2163879e-19  -2.0641968e-19  -4.1803713e-38       5.5643394    0.0051329283  -7.2696399e-23     0.069664981     0.011173663   0.00013392361       3.2812674
      2.2950755     0.068362144  -0.00070193906  -1.8586621e-21     -0.17361984    -0.068361799  -1.6311813e-20  -3.3673827e-19  -1.3487754e-19  -2.3541241e-38       5.5659655    0.0051160395  -1.7802249e-22     0.069548482     0.011134625    0.0001343064       3.2564138
      2.3190708     0.068141014  -0.00068393574    2.819778e-21     -0.17369629    -0.068141986  -1.4905072e-20   -1.592539e-19  -6.9347742e-20  -1.8583851e-38       5.5676032    0.0050994291  -1.5933174e-22     0.069431889      0.01109584   0.00013469428       3.2317186
      2.3433163     0.067926086  -0.00067054047   4.6631037e-21       -0.173778    -0.067928261  -1.6936619e-20  -8.2064683e-20  -3.7177065e-20  -4.0184251e-38       5.5692527    0.0050830582  -3.9182092e-23     0.069315206     0.011057305   0.00013508713       3.2071814
      2.3678147       0.0677115  -0.00066240118   4.0655046e-21     -0.17386821    -0.067712031  -3.1042985e-20   1.2772576e-19   5.2727803e-20   7.1383784e-38       5.5709141    0.0050667531    6.789243e-23     0.069198433     0.011019018   0.00013548507       3.1828013
      2.3925686     0.067492192   -0.0006537389  -6.4141079e-22     -0.17395958    -0.067491135  -1.2618035e-20   5.9664795e-19    2.466049e-19   1.0806845e-37       5.5725876    0.0050504408   1.5964511e-22     0.069081572     0.010980979   0.00013588845       3.1585778
      2.4175806     0.067270393  -0.00063992057  -7.5659513e-21     -0.17404533    -0.067269709   3.0526438e-20   4.5532168e-19    1.961712e-19  -5.8703564e-38       5.5742729    0.0050342287   3.2186516e-23     0.068964625     0.010943184   0.00013629742       3.1345102
      2.4428535     0.067051257  -0.00061886732  -4.9697447e-21     -0.17412476    -0.067050104   2.4761651e-20   4.6428394e-20   1.9973865e-20   4.5017245e-38       5.5759702    0.0050182752  -2.2233758e-22     0.068847594     0.010905633   0.00013671195       3.1105978
      2.4683899     0.066839973  -0.00059034514   5.1478457e-21     -0.17419662    -0.066839508  -1.3858539e-20   1.7191077e-20  -1.9240766e-20    9.299116e-38       5.5776797    0.0050028018  -2.1563167e-22      0.06873048     0.010868323   0.00013713194         3.08684
      2.4941927     0.066641936  -0.00056131219   8.5402198e-21     -0.17426619     -0.06664501  -2.6520646e-20   3.1979258e-19   9.0597257e-20  -9.5229185e-38       5.5794017    0.0049879879   4.6667983e-23     0.068613285     0.010831253   0.00013755702       3.0632361
      2.5202646     0.066452054   -0.0005377302   2.5789627e-21     -0.17434605    -0.066454635  -3.4626561e-21   4.3583981e-19   1.5081184e-19  -7.2353398e-38       5.5811367    0.0049737013   2.2568799e-22     0.068496011     0.010794421   0.00013798714       3.0397853
      2.5466083     0.066259975  -0.00051108212  -3.3793022e-21     -0.17442694    -0.066257732   1.3432262e-20   2.3432502e-19   8.4416131e-20  -2.0078995e-38       5.5828848    0.0049598174   1.7751801e-22     0.068378659     0.010757825   0.00013842291       3.0164871
      2.5732268     0.066065171  -0.00046732499  -3.4157906e-21     -0.17448842    -0.066063504   7.1663643e-21    3.766964e-20   1.1209367e-20  -3.7695647e-38       5.5846459    0.0049466548   4.5622493e-23     0.068261232     0.010721464   0.00013886487       2.9933408
      2.6001229     0.065887134  -0.00040011073   5.5194695e-22     -0.17452658    -0.065883662  -2.3351926e-21   1.0411506e-20   6.7666472e-22  -1.4628856e-38       5.5864202    0.0049348428  -3.6102702e-24     0.068143731     0.010685335   0.00013931284       2.9703457
      2.6272996     0.065721242   -0.0003032043    7.938655e-22     -0.17453421    -0.065723302  -5.8736138e-22   5.7858625e-20    2.355891e-20   1.1412575e-38       5.5882086    0.0049250674   7.7711412e-23     0.068026157     0.010649437   0.00013976713        2.947501
      2.6547596     0.065615038  -0.00017139196   -2.988251e-21     -0.17450756    -0.065604836   1.1283019e-20   -1.740241e-20   2.0183152e-21   6.0953085e-39        5.590011    0.0049183447   3.7746217e-23     0.067908514     0.010613769   0.00014022688       2.9248063
       2.682506     0.065518225  -4.7211272e-06  -9.7036738e-22     -0.17444305    -0.065538631   9.6475811e-21  -2.6507825e-19  -9.1625409e-20  -3.8052005e-39       5.5918311    0.0049156924  -8.8908369e-23     0.067790799     0.010578328   0.00014069292       2.9022605
      2.7105418     0.065576052    0.0001993496   1.9123909e-21     -0.17434428     -0.06554228  -5.7932284e-21  -2.6724607e-19  -9.7019375e-20  -2.1514776e-39       5.5936657    0.0049181892  -1.3055035e-23     0.067673027     0.010543115   0.00014116254       2.8798645
      2.7388699     0.065551887   0.00044653317  -2.0798008e-21     -0.17418923    -0.065629911    -9.37963e-21   -1.645102e-20  -9.3440216e-21  -1.3439744e-38       5.5955274    0.0049270582    1.779513e-23     0.067555152     0.010508115   0.00014164028       2.8576101
      2.7674935     0.066014702    0.0007236854  -2.7127989e-21     -0.17399761    -0.065886704  -2.5838545e-21   6.4826483e-20   2.6559427e-20   1.0112878e-38       5.5973989    0.0049437786  -1.3539133e-22     0.067437376     0.010473383   0.00014211362       2.8355309
      2.7964157     0.066010427    0.0009486779   2.5688616e-21     -0.17387423    -0.066322007  -5.1403838e-21  -3.4297786e-20  -2.5385787e-21   5.4781003e-38       5.5993271    0.0049688634  -1.3561288e-22     0.067318839     0.010438677   0.00014259865       2.8134752
      2.8256394     0.067823193    0.0009967315   4.3756937e-21     -0.17387335     -0.06693908  -1.5349293e-20   1.3926303e-19   6.4484958e-20   6.3298834e-38       5.6012364    0.0049990331    1.744984e-23     0.067203274     0.010405041   0.00014303462       2.7921055
      2.8551679      0.06389101     0.000673332   1.7075088e-21     -0.17426376    -0.067565627  -1.3261801e-20   4.6140672e-19   1.8798302e-19   3.9044578e-38        5.603315    0.0050273604   1.2059991e-22     0.067074526     0.010367891   0.00014360112       2.7685129
      2.8850044     0.047038136   0.00018829795     -4.1087e-22     -0.17471378    -0.067274494   1.2785408e-21   5.0650858e-19   2.0428986e-19  -2.0106016e-39       5.6052996    0.0050389052   1.1890755e-22        0.066954     0.010333373   0.00014451753       2.7465962
