# y+ ()         
# Time          	patch           	min             	max             	average         
205             	bottom	1.45432165e+01	9.28252307e+01	7.37540272e+01
206             	bottom	1.45465510e+01	9.28255303e+01	7.37654715e+01
207             	bottom	1.45498572e+01	9.28258265e+01	7.37767330e+01
208             	bottom	1.45531355e+01	9.28261194e+01	7.37878102e+01
209             	bottom	1.45563861e+01	9.28264090e+01	7.37987025e+01
210             	bottom	1.45596095e+01	9.28266954e+01	7.38094099e+01
211             	bottom	1.45628059e+01	9.28269786e+01	7.38199333e+01
212             	bottom	1.45659759e+01	9.28272587e+01	7.38302739e+01
213             	bottom	1.45691196e+01	9.28275357e+01	7.38404329e+01
214             	bottom	1.45722375e+01	9.28278097e+01	7.38504107e+01
215             	bottom	1.45753300e+01	9.28280807e+01	7.38602068e+01
216             	bottom	1.45783973e+01	9.28283488e+01	7.38698221e+01
217             	bottom	1.45814397e+01	9.28286140e+01	7.38792593e+01
218             	bottom	1.45844577e+01	9.28288764e+01	7.38885156e+01
219             	bottom	1.45874514e+01	9.28291360e+01	7.38975899e+01
220             	bottom	1.45904212e+01	9.28293929e+01	7.39064850e+01
221             	bottom	1.45933674e+01	9.28296471e+01	7.39152016e+01
222             	bottom	1.45962902e+01	9.28298986e+01	7.39237423e+01
223             	bottom	1.45991898e+01	9.28301475e+01	7.39321099e+01
224             	bottom	1.46020663e+01	9.28303939e+01	7.39403067e+01
225             	bottom	1.46049198e+01	9.28306377e+01	7.39483349e+01
226             	bottom	1.46077504e+01	9.28308791e+01	7.39561961e+01
227             	bottom	1.46105582e+01	9.28311180e+01	7.39638916e+01
228             	bottom	1.46133436e+01	9.28313546e+01	7.39714223e+01
229             	bottom	1.46161068e+01	9.28315887e+01	7.39787884e+01
230             	bottom	1.46188483e+01	9.28318205e+01	7.39859910e+01
231             	bottom	1.46215685e+01	9.28320500e+01	7.39930323e+01
232             	bottom	1.46242678e+01	9.28322773e+01	7.39999149e+01
233             	bottom	1.46269465e+01	9.28325023e+01	7.40066426e+01
234             	bottom	1.46296050e+01	9.28327251e+01	7.40132200e+01
235             	bottom	1.46322435e+01	9.28329458e+01	7.40196508e+01
236             	bottom	1.46348625e+01	9.28331644e+01	7.40259370e+01
237             	bottom	1.46374621e+01	9.28333809e+01	7.40320806e+01
238             	bottom	1.46400425e+01	9.28335954e+01	7.40380832e+01
239             	bottom	1.46426041e+01	9.28338079e+01	7.40439459e+01
240             	bottom	1.46451469e+01	9.28340184e+01	7.40496700e+01
241             	bottom	1.46476713e+01	9.28342269e+01	7.40552572e+01
242             	bottom	1.46501775e+01	9.28344335e+01	7.40607098e+01
243             	bottom	1.46526655e+01	9.28346382e+01	7.40660309e+01
244             	bottom	1.46551357e+01	9.28348410e+01	7.40712241e+01
245             	bottom	1.46575883e+01	9.28350419e+01	7.40762929e+01
246             	bottom	1.46600234e+01	9.28352410e+01	7.40812404e+01
247             	bottom	1.46624413e+01	9.28354383e+01	7.40860695e+01
248             	bottom	1.46648420e+01	9.28356338e+01	7.40907822e+01
249             	bottom	1.46672259e+01	9.28358276e+01	7.40953799e+01
250             	bottom	1.46695932e+01	9.28360196e+01	7.40998637e+01
251             	bottom	1.46719440e+01	9.28362098e+01	7.41042347e+01
252             	bottom	1.46742786e+01	9.28363984e+01	7.41084942e+01
253             	bottom	1.46765972e+01	9.28365852e+01	7.41126447e+01
254             	bottom	1.46789005e+01	9.28367704e+01	7.41166891e+01
255             	bottom	1.46811888e+01	9.28369539e+01	7.41206307e+01
256             	bottom	1.46834624e+01	9.28371358e+01	7.41244726e+01
257             	bottom	1.46857215e+01	9.28373160e+01	7.41282176e+01
258             	bottom	1.46879660e+01	9.28374947e+01	7.41318680e+01
259             	bottom	1.46901960e+01	9.28376717e+01	7.41354250e+01
260             	bottom	1.46924114e+01	9.28378472e+01	7.41388897e+01
261             	bottom	1.46946122e+01	9.28380212e+01	7.41422628e+01
262             	bottom	1.46967984e+01	9.28381936e+01	7.41455451e+01
263             	bottom	1.46989700e+01	9.28383645e+01	7.41487379e+01
