# y+ ()         
# Time          	patch           	min             	max             	average         
168             	lowerWall	1.13744296e-01	1.18064785e-01	1.17595148e-01
169             	lowerWall	1.13756779e-01	1.18066969e-01	1.17595599e-01
170             	lowerWall	1.13769399e-01	1.18067927e-01	1.17596088e-01
171             	lowerWall	1.13782157e-01	1.18070231e-01	1.17596610e-01
172             	lowerWall	1.13795057e-01	1.18071314e-01	1.17597163e-01
173             	lowerWall	1.13808099e-01	1.18073665e-01	1.17597745e-01
174             	lowerWall	1.13821287e-01	1.18074855e-01	1.17598353e-01
175             	lowerWall	1.13834620e-01	1.18077239e-01	1.17598985e-01
176             	lowerWall	1.13848104e-01	1.18078523e-01	1.17599638e-01
177             	lowerWall	1.13861741e-01	1.18080954e-01	1.17600311e-01
178             	lowerWall	1.13875546e-01	1.18082315e-01	1.17601003e-01
179             	lowerWall	1.13889503e-01	1.18084809e-01	1.17601710e-01
180             	lowerWall	1.13903619e-01	1.18086234e-01	1.17602432e-01
181             	lowerWall	1.13917899e-01	1.18088746e-01	1.17603166e-01
182             	lowerWall	1.13932349e-01	1.18090232e-01	1.17603912e-01
183             	lowerWall	1.13946969e-01	1.18092704e-01	1.17604668e-01
184             	lowerWall	1.13961758e-01	1.18094256e-01	1.17605434e-01
185             	lowerWall	1.13976719e-01	1.18096669e-01	1.17606206e-01
186             	lowerWall	1.13991856e-01	1.18098291e-01	1.17606986e-01
187             	lowerWall	1.14007173e-01	1.18100637e-01	1.17607771e-01
188             	lowerWall	1.14022672e-01	1.18102329e-01	1.17608561e-01
189             	lowerWall	1.14038210e-01	1.18104596e-01	1.17609355e-01
190             	lowerWall	1.14053912e-01	1.18106363e-01	1.17610152e-01
191             	lowerWall	1.14069817e-01	1.18108557e-01	1.17610951e-01
192             	lowerWall	1.14085913e-01	1.18110399e-01	1.17611750e-01
193             	lowerWall	1.14102221e-01	1.18112514e-01	1.17612550e-01
194             	lowerWall	1.14118735e-01	1.18114434e-01	1.17613349e-01
195             	lowerWall	1.14135453e-01	1.18116461e-01	1.17614147e-01
196             	lowerWall	1.14152380e-01	1.18118463e-01	1.17614944e-01
197             	lowerWall	1.14169518e-01	1.18120392e-01	1.17615739e-01
198             	lowerWall	1.14186877e-01	1.18122482e-01	1.17616532e-01
199             	lowerWall	1.14204459e-01	1.18124302e-01	1.17617322e-01
200             	lowerWall	1.14222267e-01	1.18126487e-01	1.17618110e-01
201             	lowerWall	1.14240304e-01	1.18128161e-01	1.17618895e-01
202             	lowerWall	1.14258575e-01	1.18130454e-01	1.17619677e-01
203             	lowerWall	1.14277085e-01	1.18131967e-01	1.17620455e-01
204             	lowerWall	1.14295838e-01	1.18134382e-01	1.17621230e-01
205             	lowerWall	1.14314839e-01	1.18135701e-01	1.17622001e-01
206             	lowerWall	1.14334094e-01	1.18138253e-01	1.17622768e-01
207             	lowerWall	1.14353607e-01	1.18139595e-01	1.17623531e-01
208             	lowerWall	1.14373384e-01	1.18142072e-01	1.17624290e-01
209             	lowerWall	1.14393430e-01	1.18143545e-01	1.17625045e-01
210             	lowerWall	1.14413750e-01	1.18145816e-01	1.17625795e-01
211             	lowerWall	1.14434351e-01	1.18147437e-01	1.17626542e-01
212             	lowerWall	1.14455238e-01	1.18149502e-01	1.17627284e-01
213             	lowerWall	1.14476419e-01	1.18151286e-01	1.17628022e-01
214             	lowerWall	1.14497898e-01	1.18153118e-01	1.17628756e-01
215             	lowerWall	1.14519683e-01	1.18155082e-01	1.17629486e-01
216             	lowerWall	1.14541781e-01	1.18156683e-01	1.17630212e-01
217             	lowerWall	1.14564197e-01	1.18158843e-01	1.17630934e-01
218             	lowerWall	1.14586939e-01	1.18160173e-01	1.17631651e-01
219             	lowerWall	1.14610015e-01	1.18162548e-01	1.17632365e-01
220             	lowerWall	1.14633432e-01	1.18163780e-01	1.17633075e-01
221             	lowerWall	1.14657198e-01	1.18166217e-01	1.17633781e-01
222             	lowerWall	1.14681321e-01	1.18167646e-01	1.17634483e-01
223             	lowerWall	1.14705810e-01	1.18169841e-01	1.17635181e-01
224             	lowerWall	1.14730673e-01	1.18171485e-01	1.17635875e-01
225             	lowerWall	1.14755918e-01	1.18173409e-01	1.17636567e-01
226             	lowerWall	1.14781555e-01	1.18175290e-01	1.17637254e-01
227             	lowerWall	1.14807594e-01	1.18176881e-01	1.17637938e-01
228             	lowerWall	1.14834044e-01	1.18179027e-01	1.17638619e-01
229             	lowerWall	1.14860910e-01	1.18180206e-01	1.17639297e-01
230             	lowerWall	1.14888217e-01	1.18182651e-01	1.17639972e-01
231             	lowerWall	1.14915964e-01	1.18183958e-01	1.17640643e-01
232             	lowerWall	1.14944164e-01	1.18186145e-01	1.17641312e-01
233             	lowerWall	1.14972827e-01	1.18187733e-01	1.17641978e-01
234             	lowerWall	1.15001967e-01	1.18189507e-01	1.17642641e-01
235             	lowerWall	1.15031593e-01	1.18191407e-01	1.17643302e-01
236             	lowerWall	1.15061719e-01	1.18192737e-01	1.17643960e-01
237             	lowerWall	1.15092358e-01	1.18194981e-01	1.17644617e-01
238             	lowerWall	1.15123522e-01	1.18196132e-01	1.17645271e-01
239             	lowerWall	1.15155228e-01	1.18198428e-01	1.17645923e-01
240             	lowerWall	1.15187489e-01	1.18199897e-01	1.17646574e-01
241             	lowerWall	1.15220319e-01	1.18201730e-01	1.17647223e-01
242             	lowerWall	1.15253730e-01	1.18203555e-01	1.17647871e-01
243             	lowerWall	1.15287742e-01	1.18204826e-01	1.17648517e-01
244             	lowerWall	1.15322375e-01	1.18207054e-01	1.17649163e-01
245             	lowerWall	1.15357643e-01	1.18208199e-01	1.17649807e-01
246             	lowerWall	1.15393566e-01	1.18210369e-01	1.17650451e-01
247             	lowerWall	1.15430165e-01	1.18211891e-01	1.17651095e-01
248             	lowerWall	1.15467459e-01	1.18213496e-01	1.17651738e-01
249             	lowerWall	1.15505470e-01	1.18215441e-01	1.17652380e-01
250             	lowerWall	1.15544219e-01	1.18216374e-01	1.17653023e-01
251             	lowerWall	1.15583731e-01	1.18218799e-01	1.17653666e-01
252             	lowerWall	1.15624542e-01	1.18220117e-01	1.17654314e-01
253             	lowerWall	1.15664515e-01	1.18221911e-01	1.17654968e-01
254             	lowerWall	1.15704203e-01	1.18223683e-01	1.17655626e-01
255             	lowerWall	1.15744979e-01	1.18224767e-01	1.17656285e-01
256             	lowerWall	1.15787224e-01	1.18227053e-01	1.17656942e-01
257             	lowerWall	1.15830354e-01	1.18228263e-01	1.17657599e-01
258             	lowerWall	1.15878545e-01	1.18230142e-01	1.17658259e-01
259             	lowerWall	1.15924539e-01	1.18231841e-01	1.17658908e-01
260             	lowerWall	1.15972996e-01	1.18232945e-01	1.17659557e-01
261             	lowerWall	1.16023084e-01	1.18235201e-01	1.17660208e-01
262             	lowerWall	1.16074359e-01	1.18236392e-01	1.17660862e-01
263             	lowerWall	1.16126787e-01	1.18238231e-01	1.17661517e-01
264             	lowerWall	1.16180430e-01	1.18239955e-01	1.17662175e-01
265             	lowerWall	1.16235346e-01	1.18240921e-01	1.17662837e-01
266             	lowerWall	1.16291597e-01	1.18243254e-01	1.17663501e-01
267             	lowerWall	1.16349245e-01	1.18244516e-01	1.17664169e-01
268             	lowerWall	1.16408347e-01	1.18246173e-01	1.17664840e-01
269             	lowerWall	1.16468983e-01	1.18248021e-01	1.17665515e-01
270             	lowerWall	1.16516012e-01	1.18248884e-01	1.17666154e-01
271             	lowerWall	1.16530732e-01	1.18251202e-01	1.17666704e-01
